"T","Points:0","Points:1","Points:2"
1177,5.7188e+05,51562,0
1347,5.625e+05,51562,0
1311,5.6484e+05,51562,0
1270.8,5.6719e+05,51562,0
1339.7,5.625e+05,53906,0
1303.6,5.6484e+05,53906,0
1263.3,5.6719e+05,53906,0
1331.8,5.625e+05,56250,0
1295.6,5.6484e+05,56250,0
1255.3,5.6719e+05,56250,0
1270.8,5.6719e+05,51562,0
1226.1,5.6953e+05,51562,0
1177,5.7188e+05,51562,0
1263.3,5.6719e+05,53906,0
1218.7,5.6953e+05,53906,0
1169.6,5.7188e+05,53906,0
1255.3,5.6719e+05,56250,0
1210.7,5.6953e+05,56250,0
1161.7,5.7188e+05,56250,0
1190.2,5.7188e+05,46875,0
1136.6,5.7422e+05,46875,0
1078.8,5.7656e+05,46875,0
1183.9,5.7188e+05,49219,0
1130.2,5.7422e+05,49219,0
1072.5,5.7656e+05,49219,0
1177,5.7188e+05,51562,0
1123.4,5.7422e+05,51562,0
1065.8,5.7656e+05,51562,0
1078.8,5.7656e+05,46875,0
1017.5,5.7891e+05,46875,0
953.78,5.8125e+05,46875,0
1072.5,5.7656e+05,49219,0
1011.3,5.7891e+05,49219,0
947.65,5.8125e+05,49219,0
1065.8,5.7656e+05,51562,0
1004.7,5.7891e+05,51562,0
941.16,5.8125e+05,51562,0
1177,5.7188e+05,51562,0
1123.4,5.7422e+05,51562,0
1065.8,5.7656e+05,51562,0
1169.6,5.7188e+05,53906,0
1116.2,5.7422e+05,53906,0
1058.7,5.7656e+05,53906,0
1161.7,5.7188e+05,56250,0
1108.4,5.7422e+05,56250,0
1051.1,5.7656e+05,56250,0
1065.8,5.7656e+05,51562,0
1004.7,5.7891e+05,51562,0
941.16,5.8125e+05,51562,0
1058.7,5.7656e+05,53906,0
997.69,5.7891e+05,53906,0
934.3,5.8125e+05,53906,0
1051.1,5.7656e+05,56250,0
990.28,5.7891e+05,56250,0
927.08,5.8125e+05,56250,0
974.63,5.8125e+05,37500,0
910.16,5.8359e+05,37500,0
846.78,5.8594e+05,37500,0
969.97,5.8125e+05,39844,0
905.38,5.8359e+05,39844,0
841.84,5.8594e+05,39844,0
964.95,5.8125e+05,42188,0
900.26,5.8359e+05,42188,0
836.61,5.8594e+05,42188,0
846.78,5.8594e+05,37500,0
786.8,5.8828e+05,37500,0
732.77,5.9062e+05,37500,0
841.84,5.8594e+05,39844,0
781.66,5.8828e+05,39844,0
727.43,5.9062e+05,39844,0
836.61,5.8594e+05,42188,0
776.29,5.8828e+05,42188,0
721.9,5.9062e+05,42188,0
964.95,5.8125e+05,42188,0
900.26,5.8359e+05,42188,0
836.61,5.8594e+05,42188,0
959.55,5.8125e+05,44531,0
894.83,5.8359e+05,44531,0
831.11,5.8594e+05,44531,0
953.78,5.8125e+05,46875,0
889.07,5.8359e+05,46875,0
825.33,5.8594e+05,46875,0
836.61,5.8594e+05,42188,0
776.29,5.8828e+05,42188,0
721.9,5.9062e+05,42188,0
831.11,5.8594e+05,44531,0
770.7,5.8828e+05,44531,0
716.2,5.9062e+05,44531,0
825.33,5.8594e+05,46875,0
764.88,5.8828e+05,46875,0
710.31,5.9062e+05,46875,0
732.77,5.9062e+05,37500,0
687.27,5.9297e+05,37500,0
652.75,5.9531e+05,37500,0
727.43,5.9062e+05,39844,0
681.74,5.9297e+05,39844,0
647.05,5.9531e+05,39844,0
721.9,5.9062e+05,42188,0
676.06,5.9297e+05,42188,0
641.24,5.9531e+05,42188,0
652.75,5.9531e+05,37500,0
631.16,5.9766e+05,37500,0
623.8,6e+05,37500,0
647.05,5.9531e+05,39844,0
625.35,5.9766e+05,39844,0
617.96,6e+05,39844,0
641.24,5.9531e+05,42188,0
619.46,5.9766e+05,42188,0
612.03,6e+05,42188,0
721.9,5.9062e+05,42188,0
676.06,5.9297e+05,42188,0
641.24,5.9531e+05,42188,0
716.2,5.9062e+05,44531,0
670.24,5.9297e+05,44531,0
635.33,5.9531e+05,44531,0
710.31,5.9062e+05,46875,0
664.28,5.9297e+05,46875,0
629.3,5.9531e+05,46875,0
641.24,5.9531e+05,42188,0
619.46,5.9766e+05,42188,0
612.03,6e+05,42188,0
635.33,5.9531e+05,44531,0
613.47,5.9766e+05,44531,0
606.02,6e+05,44531,0
629.3,5.9531e+05,46875,0
607.4,5.9766e+05,46875,0
599.93,6e+05,46875,0
953.78,5.8125e+05,46875,0
889.07,5.8359e+05,46875,0
825.33,5.8594e+05,46875,0
947.65,5.8125e+05,49219,0
882.99,5.8359e+05,49219,0
819.28,5.8594e+05,49219,0
941.16,5.8125e+05,51562,0
876.59,5.8359e+05,51562,0
812.96,5.8594e+05,51562,0
825.33,5.8594e+05,46875,0
764.88,5.8828e+05,46875,0
710.31,5.9062e+05,46875,0
819.28,5.8594e+05,49219,0
758.83,5.8828e+05,49219,0
704.25,5.9062e+05,49219,0
812.96,5.8594e+05,51562,0
752.56,5.8828e+05,51562,0
698.01,5.9062e+05,51562,0
941.16,5.8125e+05,51562,0
876.59,5.8359e+05,51562,0
812.96,5.8594e+05,51562,0
934.3,5.8125e+05,53906,0
869.88,5.8359e+05,53906,0
806.37,5.8594e+05,53906,0
927.08,5.8125e+05,56250,0
862.84,5.8359e+05,56250,0
799.51,5.8594e+05,56250,0
812.96,5.8594e+05,51562,0
752.56,5.8828e+05,51562,0
698.01,5.9062e+05,51562,0
806.37,5.8594e+05,53906,0
746.07,5.8828e+05,53906,0
691.59,5.9062e+05,53906,0
799.51,5.8594e+05,56250,0
739.36,5.8828e+05,56250,0
684.99,5.9062e+05,56250,0
710.31,5.9062e+05,46875,0
664.28,5.9297e+05,46875,0
629.3,5.9531e+05,46875,0
704.25,5.9062e+05,49219,0
658.19,5.9297e+05,49219,0
623.17,5.9531e+05,49219,0
698.01,5.9062e+05,51562,0
651.95,5.9297e+05,51562,0
616.92,5.9531e+05,51562,0
629.3,5.9531e+05,46875,0
607.4,5.9766e+05,46875,0
599.93,6e+05,46875,0
623.17,5.9531e+05,49219,0
601.23,5.9766e+05,49219,0
593.76,6e+05,49219,0
616.92,5.9531e+05,51562,0
594.98,5.9766e+05,51562,0
587.5,6e+05,51562,0
698.01,5.9062e+05,51562,0
651.95,5.9297e+05,51562,0
616.92,5.9531e+05,51562,0
691.59,5.9062e+05,53906,0
645.57,5.9297e+05,53906,0
610.57,5.9531e+05,53906,0
684.99,5.9062e+05,56250,0
639.06,5.9297e+05,56250,0
604.11,5.9531e+05,56250,0
616.92,5.9531e+05,51562,0
594.98,5.9766e+05,51562,0
587.5,6e+05,51562,0
610.57,5.9531e+05,53906,0
588.64,5.9766e+05,53906,0
581.16,6e+05,53906,0
604.11,5.9531e+05,56250,0
582.21,5.9766e+05,56250,0
574.74,6e+05,56250,0
1331.8,5.625e+05,56250,0
1295.6,5.6484e+05,56250,0
1255.3,5.6719e+05,56250,0
1323.3,5.625e+05,58594,0
1287.1,5.6484e+05,58594,0
1246.8,5.6719e+05,58594,0
1314.2,5.625e+05,60938,0
1278,5.6484e+05,60938,0
1237.7,5.6719e+05,60938,0
1255.3,5.6719e+05,56250,0
1210.7,5.6953e+05,56250,0
1161.7,5.7188e+05,56250,0
1246.8,5.6719e+05,58594,0
1202.3,5.6953e+05,58594,0
1153.4,5.7188e+05,58594,0
1237.7,5.6719e+05,60938,0
1193.2,5.6953e+05,60938,0
1144.5,5.7188e+05,60938,0
1314.2,5.625e+05,60938,0
1278,5.6484e+05,60938,0
1237.7,5.6719e+05,60938,0
1304.5,5.625e+05,63281,0
1268.2,5.6484e+05,63281,0
1228,5.6719e+05,63281,0
1294.2,5.625e+05,65625,0
1257.9,5.6484e+05,65625,0
1217.7,5.6719e+05,65625,0
1237.7,5.6719e+05,60938,0
1193.2,5.6953e+05,60938,0
1144.5,5.7188e+05,60938,0
1228,5.6719e+05,63281,0
1183.6,5.6953e+05,63281,0
1135,5.7188e+05,63281,0
1217.7,5.6719e+05,65625,0
1173.5,5.6953e+05,65625,0
1125.1,5.7188e+05,65625,0
1161.7,5.7188e+05,56250,0
1108.4,5.7422e+05,56250,0
1051.1,5.7656e+05,56250,0
1153.4,5.7188e+05,58594,0
1100.2,5.7422e+05,58594,0
1043,5.7656e+05,58594,0
1144.5,5.7188e+05,60938,0
1091.5,5.7422e+05,60938,0
1034.5,5.7656e+05,60938,0
1051.1,5.7656e+05,56250,0
990.28,5.7891e+05,56250,0
927.08,5.8125e+05,56250,0
1043,5.7656e+05,58594,0
982.46,5.7891e+05,58594,0
919.49,5.8125e+05,58594,0
1034.5,5.7656e+05,60938,0
974.23,5.7891e+05,60938,0
911.54,5.8125e+05,60938,0
1144.5,5.7188e+05,60938,0
1091.5,5.7422e+05,60938,0
1034.5,5.7656e+05,60938,0
1135,5.7188e+05,63281,0
1082.2,5.7422e+05,63281,0
1025.6,5.7656e+05,63281,0
1125.1,5.7188e+05,65625,0
1072.5,5.7422e+05,65625,0
1016.2,5.7656e+05,65625,0
1034.5,5.7656e+05,60938,0
974.23,5.7891e+05,60938,0
911.54,5.8125e+05,60938,0
1025.6,5.7656e+05,63281,0
965.58,5.7891e+05,63281,0
903.21,5.8125e+05,63281,0
1016.2,5.7656e+05,65625,0
956.52,5.7891e+05,65625,0
894.52,5.8125e+05,65625,0
1294.2,5.625e+05,65625,0
1257.9,5.6484e+05,65625,0
1217.7,5.6719e+05,65625,0
1283.2,5.625e+05,67969,0
1246.9,5.6484e+05,67969,0
1206.8,5.6719e+05,67969,0
1271.5,5.625e+05,70312,0
1235.3,5.6484e+05,70312,0
1195.3,5.6719e+05,70312,0
1217.7,5.6719e+05,65625,0
1173.5,5.6953e+05,65625,0
1125.1,5.7188e+05,65625,0
1206.8,5.6719e+05,67969,0
1162.7,5.6953e+05,67969,0
1114.6,5.7188e+05,67969,0
1195.3,5.6719e+05,70312,0
1151.4,5.6953e+05,70312,0
1103.5,5.7188e+05,70312,0
1271.5,5.625e+05,70312,0
1235.3,5.6484e+05,70312,0
1195.3,5.6719e+05,70312,0
1259.1,5.625e+05,72656,0
1223,5.6484e+05,72656,0
1183.2,5.6719e+05,72656,0
1246,5.625e+05,75000,0
1210,5.6484e+05,75000,0
1170.4,5.6719e+05,75000,0
1195.3,5.6719e+05,70312,0
1151.4,5.6953e+05,70312,0
1103.5,5.7188e+05,70312,0
1183.2,5.6719e+05,72656,0
1139.5,5.6953e+05,72656,0
1091.9,5.7188e+05,72656,0
1170.4,5.6719e+05,75000,0
1127,5.6953e+05,75000,0
1079.7,5.7188e+05,75000,0
1125.1,5.7188e+05,65625,0
1072.5,5.7422e+05,65625,0
1016.2,5.7656e+05,65625,0
1114.6,5.7188e+05,67969,0
1062.3,5.7422e+05,67969,0
1006.3,5.7656e+05,67969,0
1103.5,5.7188e+05,70312,0
1051.6,5.7422e+05,70312,0
995.97,5.7656e+05,70312,0
1016.2,5.7656e+05,65625,0
956.52,5.7891e+05,65625,0
894.52,5.8125e+05,65625,0
1006.3,5.7656e+05,67969,0
947.03,5.7891e+05,67969,0
885.45,5.8125e+05,67969,0
995.97,5.7656e+05,70312,0
937.13,5.7891e+05,70312,0
876.01,5.8125e+05,70312,0
1103.5,5.7188e+05,70312,0
1051.6,5.7422e+05,70312,0
995.97,5.7656e+05,70312,0
1091.9,5.7188e+05,72656,0
1040.3,5.7422e+05,72656,0
985.15,5.7656e+05,72656,0
1079.7,5.7188e+05,75000,0
1028.6,5.7422e+05,75000,0
973.86,5.7656e+05,75000,0
995.97,5.7656e+05,70312,0
937.13,5.7891e+05,70312,0
876.01,5.8125e+05,70312,0
985.15,5.7656e+05,72656,0
926.8,5.7891e+05,72656,0
866.2,5.8125e+05,72656,0
973.86,5.7656e+05,75000,0
916.03,5.7891e+05,75000,0
856,5.8125e+05,75000,0
927.08,5.8125e+05,56250,0
862.84,5.8359e+05,56250,0
799.51,5.8594e+05,56250,0
919.49,5.8125e+05,58594,0
855.49,5.8359e+05,58594,0
792.38,5.8594e+05,58594,0
911.54,5.8125e+05,60938,0
847.82,5.8359e+05,60938,0
784.98,5.8594e+05,60938,0
799.51,5.8594e+05,56250,0
739.36,5.8828e+05,56250,0
684.99,5.9062e+05,56250,0
792.38,5.8594e+05,58594,0
732.42,5.8828e+05,58594,0
678.21,5.9062e+05,58594,0
784.98,5.8594e+05,60938,0
725.26,5.8828e+05,60938,0
671.26,5.9062e+05,60938,0
911.54,5.8125e+05,60938,0
847.82,5.8359e+05,60938,0
784.98,5.8594e+05,60938,0
903.21,5.8125e+05,63281,0
839.83,5.8359e+05,63281,0
777.31,5.8594e+05,63281,0
894.52,5.8125e+05,65625,0
831.51,5.8359e+05,65625,0
769.36,5.8594e+05,65625,0
784.98,5.8594e+05,60938,0
725.26,5.8828e+05,60938,0
671.26,5.9062e+05,60938,0
777.31,5.8594e+05,63281,0
717.88,5.8828e+05,63281,0
664.13,5.9062e+05,63281,0
769.36,5.8594e+05,65625,0
710.27,5.8828e+05,65625,0
656.82,5.9062e+05,65625,0
684.99,5.9062e+05,56250,0
639.06,5.9297e+05,56250,0
604.11,5.9531e+05,56250,0
678.21,5.9062e+05,58594,0
632.41,5.9297e+05,58594,0
597.55,5.9531e+05,58594,0
671.26,5.9062e+05,60938,0
625.62,5.9297e+05,60938,0
590.87,5.9531e+05,60938,0
604.11,5.9531e+05,56250,0
582.21,5.9766e+05,56250,0
574.74,6e+05,56250,0
597.55,5.9531e+05,58594,0
575.7,5.9766e+05,58594,0
568.24,6e+05,58594,0
590.87,5.9531e+05,60938,0
569.09,5.9766e+05,60938,0
561.66,6e+05,60938,0
671.26,5.9062e+05,60938,0
625.62,5.9297e+05,60938,0
590.87,5.9531e+05,60938,0
664.13,5.9062e+05,63281,0
618.69,5.9297e+05,63281,0
584.09,5.9531e+05,63281,0
656.82,5.9062e+05,65625,0
611.62,5.9297e+05,65625,0
577.2,5.9531e+05,65625,0
590.87,5.9531e+05,60938,0
569.09,5.9766e+05,60938,0
561.66,6e+05,60938,0
584.09,5.9531e+05,63281,0
562.4,5.9766e+05,63281,0
555,6e+05,63281,0
577.2,5.9531e+05,65625,0
555.62,5.9766e+05,65625,0
548.26,6e+05,65625,0
894.52,5.8125e+05,65625,0
831.51,5.8359e+05,65625,0
769.36,5.8594e+05,65625,0
885.45,5.8125e+05,67969,0
822.88,5.8359e+05,67969,0
761.14,5.8594e+05,67969,0
876.01,5.8125e+05,70312,0
813.91,5.8359e+05,70312,0
752.65,5.8594e+05,70312,0
769.36,5.8594e+05,65625,0
710.27,5.8828e+05,65625,0
656.82,5.9062e+05,65625,0
761.14,5.8594e+05,67969,0
702.44,5.8828e+05,67969,0
649.33,5.9062e+05,67969,0
752.65,5.8594e+05,70312,0
694.38,5.8828e+05,70312,0
641.67,5.9062e+05,70312,0
876.01,5.8125e+05,70312,0
813.91,5.8359e+05,70312,0
752.65,5.8594e+05,70312,0
866.2,5.8125e+05,72656,0
804.62,5.8359e+05,72656,0
743.88,5.8594e+05,72656,0
856,5.8125e+05,75000,0
795,5.8359e+05,75000,0
734.83,5.8594e+05,75000,0
752.65,5.8594e+05,70312,0
694.38,5.8828e+05,70312,0
641.67,5.9062e+05,70312,0
743.88,5.8594e+05,72656,0
686.1,5.8828e+05,72656,0
633.82,5.9062e+05,72656,0
734.83,5.8594e+05,75000,0
677.59,5.8828e+05,75000,0
625.8,5.9062e+05,75000,0
656.82,5.9062e+05,65625,0
611.62,5.9297e+05,65625,0
577.2,5.9531e+05,65625,0
649.33,5.9062e+05,67969,0
604.41,5.9297e+05,67969,0
570.21,5.9531e+05,67969,0
641.67,5.9062e+05,70312,0
597.07,5.9297e+05,70312,0
563.11,5.9531e+05,70312,0
577.2,5.9531e+05,65625,0
555.62,5.9766e+05,65625,0
548.26,6e+05,65625,0
570.21,5.9531e+05,67969,0
548.76,5.9766e+05,67969,0
541.44,6e+05,67969,0
563.11,5.9531e+05,70312,0
541.81,5.9766e+05,70312,0
534.54,6e+05,70312,0
641.67,5.9062e+05,70312,0
597.07,5.9297e+05,70312,0
563.11,5.9531e+05,70312,0
633.82,5.9062e+05,72656,0
589.59,5.9297e+05,72656,0
555.9,5.9531e+05,72656,0
625.8,5.9062e+05,75000,0
581.97,5.9297e+05,75000,0
548.59,5.9531e+05,75000,0
563.11,5.9531e+05,70312,0
541.81,5.9766e+05,70312,0
534.54,6e+05,70312,0
555.9,5.9531e+05,72656,0
534.78,5.9766e+05,72656,0
527.57,6e+05,72656,0
548.59,5.9531e+05,75000,0
527.66,5.9766e+05,75000,0
520.51,6e+05,75000,0
1548.8,4.5e+05,75000,0
1549,4.5234e+05,75000,0
1549.1,4.5469e+05,75000,0
1538.2,4.5e+05,77344,0
1538.4,4.5234e+05,77344,0
1538.6,4.5469e+05,77344,0
1526.3,4.5e+05,79688,0
1526.5,4.5234e+05,79688,0
1526.7,4.5469e+05,79688,0
1549.1,4.5469e+05,75000,0
1549.3,4.5703e+05,75000,0
1549.4,4.5938e+05,75000,0
1538.6,4.5469e+05,77344,0
1538.7,4.5703e+05,77344,0
1538.9,4.5938e+05,77344,0
1526.7,4.5469e+05,79688,0
1526.9,4.5703e+05,79688,0
1527.1,4.5938e+05,79688,0
1526.3,4.5e+05,79688,0
1526.5,4.5234e+05,79688,0
1526.7,4.5469e+05,79688,0
1512.9,4.5e+05,82031,0
1513.2,4.5234e+05,82031,0
1513.4,4.5469e+05,82031,0
1498.1,4.5e+05,84375,0
1498.3,4.5234e+05,84375,0
1498.6,4.5469e+05,84375,0
1526.7,4.5469e+05,79688,0
1526.9,4.5703e+05,79688,0
1527.1,4.5938e+05,79688,0
1513.4,4.5469e+05,82031,0
1513.6,4.5703e+05,82031,0
1513.8,4.5938e+05,82031,0
1498.6,4.5469e+05,84375,0
1498.8,4.5703e+05,84375,0
1499,4.5938e+05,84375,0
1617.8,42188,79688,0
1617.7,43359,79688,0
1617.7,44531,79688,0
1616.4,42188,80859,0
1616.4,43359,80859,0
1616.4,44531,80859,0
1615.2,42188,82031,0
1615.2,43359,82031,0
1615.2,44531,82031,0
1617.7,44531,79688,0
1617.7,45703,79688,0
1617.7,46875,79688,0
1616.4,44531,80859,0
1616.4,45703,80859,0
1616.4,46875,80859,0
1615.2,44531,82031,0
1615.1,45703,82031,0
1615.1,46875,82031,0
1615.2,42188,82031,0
1615.2,43359,82031,0
1615.2,44531,82031,0
1614,42188,83203,0
1613.9,43359,83203,0
1613.9,44531,83203,0
1612.7,42188,84375,0
1612.6,43359,84375,0
1612.6,44531,84375,0
1615.2,44531,82031,0
1615.1,45703,82031,0
1615.1,46875,82031,0
1613.9,44531,83203,0
1613.9,45703,83203,0
1613.9,46875,83203,0
1612.6,44531,84375,0
1612.6,45703,84375,0
1612.6,46875,84375,0
1621.5,46875,75000,0
1621.4,48047,75000,0
1621.4,49219,75000,0
1620.8,46875,76172,0
1620.8,48047,76172,0
1620.7,49219,76172,0
1620,46875,77344,0
1619.9,48047,77344,0
1619.9,49219,77344,0
1621.4,49219,75000,0
1621.3,50391,75000,0
1621.3,51562,75000,0
1620.7,49219,76172,0
1620.7,50391,76172,0
1620.7,51562,76172,0
1619.9,49219,77344,0
1619.8,50391,77344,0
1619.8,51562,77344,0
1620,46875,77344,0
1619.9,48047,77344,0
1619.9,49219,77344,0
1618.9,46875,78516,0
1618.8,48047,78516,0
1618.8,49219,78516,0
1617.7,46875,79688,0
1617.6,48047,79688,0
1617.6,49219,79688,0
1619.9,49219,77344,0
1619.8,50391,77344,0
1619.8,51562,77344,0
1618.8,49219,78516,0
1618.7,50391,78516,0
1618.7,51562,78516,0
1617.6,49219,79688,0
1617.6,50391,79688,0
1617.5,51562,79688,0
1621.3,51562,75000,0
1621.3,52734,75000,0
1621.2,53906,75000,0
1620.7,51562,76172,0
1620.6,52734,76172,0
1620.6,53906,76172,0
1619.8,51562,77344,0
1619.7,52734,77344,0
1619.7,53906,77344,0
1621.2,53906,75000,0
1621.2,55078,75000,0
1621.1,56250,75000,0
1620.6,53906,76172,0
1620.5,55078,76172,0
1620.4,56250,76172,0
1619.7,53906,77344,0
1619.6,55078,77344,0
1619.5,56250,77344,0
1619.8,51562,77344,0
1619.7,52734,77344,0
1619.7,53906,77344,0
1618.7,51562,78516,0
1618.6,52734,78516,0
1618.6,53906,78516,0
1617.5,51562,79688,0
1617.5,52734,79688,0
1617.4,53906,79688,0
1619.7,53906,77344,0
1619.6,55078,77344,0
1619.5,56250,77344,0
1618.6,53906,78516,0
1618.5,55078,78516,0
1618.4,56250,78516,0
1617.4,53906,79688,0
1617.4,55078,79688,0
1617.3,56250,79688,0
1617.7,46875,79688,0
1617.6,48047,79688,0
1617.6,49219,79688,0
1616.4,46875,80859,0
1616.4,48047,80859,0
1616.4,49219,80859,0
1615.1,46875,82031,0
1615.1,48047,82031,0
1615.1,49219,82031,0
1617.6,49219,79688,0
1617.6,50391,79688,0
1617.5,51562,79688,0
1616.4,49219,80859,0
1616.4,50391,80859,0
1616.3,51562,80859,0
1615.1,49219,82031,0
1615.1,50391,82031,0
1615.1,51562,82031,0
1615.1,46875,82031,0
1615.1,48047,82031,0
1615.1,49219,82031,0
1613.9,46875,83203,0
1613.9,48047,83203,0
1613.9,49219,83203,0
1612.6,46875,84375,0
1612.6,48047,84375,0
1612.6,49219,84375,0
1615.1,49219,82031,0
1615.1,50391,82031,0
1615.1,51562,82031,0
1613.9,49219,83203,0
1613.8,50391,83203,0
1613.8,51562,83203,0
1612.6,49219,84375,0
1612.5,50391,84375,0
1612.5,51562,84375,0
1617.5,51562,79688,0
1617.5,52734,79688,0
1617.4,53906,79688,0
1616.3,51562,80859,0
1616.3,52734,80859,0
1616.2,53906,80859,0
1615.1,51562,82031,0
1615.1,52734,82031,0
1615,53906,82031,0
1617.4,53906,79688,0
1617.4,55078,79688,0
1617.3,56250,79688,0
1616.2,53906,80859,0
1616.2,55078,80859,0
1616.1,56250,80859,0
1615,53906,82031,0
1615,55078,82031,0
1614.9,56250,82031,0
1615.1,51562,82031,0
1615.1,52734,82031,0
1615,53906,82031,0
1613.8,51562,83203,0
1613.8,52734,83203,0
1613.7,53906,83203,0
1612.5,51562,84375,0
1612.5,52734,84375,0
1612.4,53906,84375,0
1615,53906,82031,0
1615,55078,82031,0
1614.9,56250,82031,0
1613.7,53906,83203,0
1613.7,55078,83203,0
1613.7,56250,83203,0
1612.4,53906,84375,0
1612.4,55078,84375,0
1612.4,56250,84375,0
1612.8,37500,84375,0
1612.8,38672,84375,0
1612.7,39844,84375,0
1611.5,37500,85547,0
1611.4,38672,85547,0
1611.4,39844,85547,0
1610.1,37500,86719,0
1610.1,38672,86719,0
1610,39844,86719,0
1612.7,39844,84375,0
1612.7,41016,84375,0
1612.7,42188,84375,0
1611.4,39844,85547,0
1611.4,41016,85547,0
1611.3,42188,85547,0
1610,39844,86719,0
1610,41016,86719,0
1610,42188,86719,0
1610.1,37500,86719,0
1610.1,38672,86719,0
1610,39844,86719,0
1608.7,37500,87891,0
1608.7,38672,87891,0
1608.7,39844,87891,0
1607.4,37500,89062,0
1607.3,38672,89062,0
1607.3,39844,89062,0
1610,39844,86719,0
1610,41016,86719,0
1610,42188,86719,0
1608.7,39844,87891,0
1608.6,41016,87891,0
1608.6,42188,87891,0
1607.3,39844,89062,0
1607.2,41016,89062,0
1607.2,42188,89062,0
1612.7,42188,84375,0
1612.6,43359,84375,0
1612.6,44531,84375,0
1611.3,42188,85547,0
1611.3,43359,85547,0
1611.3,44531,85547,0
1610,42188,86719,0
1610,43359,86719,0
1609.9,44531,86719,0
1612.6,44531,84375,0
1612.6,45703,84375,0
1612.6,46875,84375,0
1611.3,44531,85547,0
1611.3,45703,85547,0
1611.2,46875,85547,0
1609.9,44531,86719,0
1609.9,45703,86719,0
1609.9,46875,86719,0
1610,42188,86719,0
1610,43359,86719,0
1609.9,44531,86719,0
1608.6,42188,87891,0
1608.6,43359,87891,0
1608.5,44531,87891,0
1607.2,42188,89062,0
1607.1,43359,89062,0
1607.1,44531,89062,0
1609.9,44531,86719,0
1609.9,45703,86719,0
1609.9,46875,86719,0
1608.5,44531,87891,0
1608.5,45703,87891,0
1608.5,46875,87891,0
1607.1,44531,89062,0
1607.1,45703,89062,0
1607.1,46875,89062,0
1607.4,37500,89062,0
1607.3,38672,89062,0
1607.3,39844,89062,0
1605.9,37500,90234,0
1605.9,38672,90234,0
1605.8,39844,90234,0
1604.5,37500,91406,0
1604.4,38672,91406,0
1604.4,39844,91406,0
1607.3,39844,89062,0
1607.2,41016,89062,0
1607.2,42188,89062,0
1605.8,39844,90234,0
1605.8,41016,90234,0
1605.8,42188,90234,0
1604.4,39844,91406,0
1604.3,41016,91406,0
1604.3,42188,91406,0
1604.5,37500,91406,0
1604.4,38672,91406,0
1604.4,39844,91406,0
1603,37500,92578,0
1603,38672,92578,0
1602.9,39844,92578,0
1601.6,37500,93750,0
1601.5,38672,93750,0
1601.5,39844,93750,0
1604.4,39844,91406,0
1604.3,41016,91406,0
1604.3,42188,91406,0
1602.9,39844,92578,0
1602.9,41016,92578,0
1602.8,42188,92578,0
1601.5,39844,93750,0
1601.4,41016,93750,0
1601.4,42188,93750,0
1607.2,42188,89062,0
1607.1,43359,89062,0
1607.1,44531,89062,0
1605.8,42188,90234,0
1605.7,43359,90234,0
1605.7,44531,90234,0
1604.3,42188,91406,0
1604.3,43359,91406,0
1604.2,44531,91406,0
1607.1,44531,89062,0
1607.1,45703,89062,0
1607.1,46875,89062,0
1605.7,44531,90234,0
1605.7,45703,90234,0
1605.6,46875,90234,0
1604.2,44531,91406,0
1604.2,45703,91406,0
1604.2,46875,91406,0
1604.3,42188,91406,0
1604.3,43359,91406,0
1604.2,44531,91406,0
1602.8,42188,92578,0
1602.8,43359,92578,0
1602.8,44531,92578,0
1601.4,42188,93750,0
1601.3,43359,93750,0
1601.3,44531,93750,0
1604.2,44531,91406,0
1604.2,45703,91406,0
1604.2,46875,91406,0
1602.8,44531,92578,0
1602.8,45703,92578,0
1602.7,46875,92578,0
1601.3,44531,93750,0
1601.3,45703,93750,0
1601.3,46875,93750,0
1612.6,46875,84375,0
1612.6,48047,84375,0
1612.6,49219,84375,0
1611.2,46875,85547,0
1611.2,48047,85547,0
1611.2,49219,85547,0
1609.9,46875,86719,0
1609.9,48047,86719,0
1609.8,49219,86719,0
1612.6,49219,84375,0
1612.5,50391,84375,0
1612.5,51562,84375,0
1611.2,49219,85547,0
1611.2,50391,85547,0
1611.2,51562,85547,0
1609.8,49219,86719,0
1609.8,50391,86719,0
1609.8,51562,86719,0
1609.9,46875,86719,0
1609.9,48047,86719,0
1609.8,49219,86719,0
1608.5,46875,87891,0
1608.5,48047,87891,0
1608.5,49219,87891,0
1607.1,46875,89062,0
1607.1,48047,89062,0
1607,49219,89062,0
1609.8,49219,86719,0
1609.8,50391,86719,0
1609.8,51562,86719,0
1608.5,49219,87891,0
1608.4,50391,87891,0
1608.4,51562,87891,0
1607,49219,89062,0
1607,50391,89062,0
1607,51562,89062,0
1612.5,51562,84375,0
1612.5,52734,84375,0
1612.4,53906,84375,0
1611.2,51562,85547,0
1611.1,52734,85547,0
1611.1,53906,85547,0
1609.8,51562,86719,0
1609.8,52734,86719,0
1609.7,53906,86719,0
1612.4,53906,84375,0
1612.4,55078,84375,0
1612.4,56250,84375,0
1611.1,53906,85547,0
1611.1,55078,85547,0
1611,56250,85547,0
1609.7,53906,86719,0
1609.7,55078,86719,0
1609.7,56250,86719,0
1609.8,51562,86719,0
1609.8,52734,86719,0
1609.7,53906,86719,0
1608.4,51562,87891,0
1608.4,52734,87891,0
1608.4,53906,87891,0
1607,51562,89062,0
1607,52734,89062,0
1607,53906,89062,0
1609.7,53906,86719,0
1609.7,55078,86719,0
1609.7,56250,86719,0
1608.4,53906,87891,0
1608.3,55078,87891,0
